'Elapsed time','V5','V2'
27.972,-0.105,-0.090
27.975,-0.110,-0.085
27.978,-0.125,-0.095
27.981,-0.130,-0.090
27.983,-0.125,-0.080
27.986,-0.125,-0.065
27.989,-0.110,-0.075
27.992,-0.095,-0.070
27.994,-0.095,-0.085
27.997,-0.120,-0.070
28.000,-0.110,-0.060
28.003,-0.100,-0.040
28.006,-0.100,-0.040
28.008,-0.095,-0.050
28.011,-0.105,-0.065
28.014,-0.100,-0.060
28.017,-0.100,-0.040
28.019,-0.100,-0.030
28.022,-0.085,-0.025
28.025,-0.080,-0.045
28.028,-0.085,-0.050
28.031,-0.110,-0.040
28.033,-0.110,-0.030
28.036,-0.100,-0.020
28.039,-0.095,-0.020
28.042,-0.105,-0.035
28.044,-0.120,-0.040
28.047,-0.135,-0.040
28.050,-0.135,-0.020
28.053,-0.110,-0.015
28.056,-0.105,-0.025
28.058,-0.115,-0.025
28.061,-0.130,-0.030
28.064,-0.170,-0.045
28.067,-0.180,-0.020
28.069,-0.180,-0.005
28.072,-0.165,0.025
28.075,-0.170,0.035
28.078,-0.200,0.020
28.081,-0.210,-0.025
28.083,-0.210,-0.070
28.086,-0.200,-0.090
28.089,-0.210,-0.090
28.092,-0.210,-0.085
28.094,-0.215,-0.090
28.097,-0.240,-0.085
28.100,-0.250,-0.080
28.103,-0.240,-0.075
28.106,-0.240,-0.080
28.108,-0.225,-0.085
28.111,-0.220,-0.090
28.114,-0.225,-0.085
28.117,-0.245,-0.085
28.119,-0.240,-0.085
28.122,-0.255,-0.075
28.125,-0.255,-0.080
28.128,-0.270,-0.105
28.131,-0.285,-0.100
28.133,-0.280,-0.085
28.136,-0.275,-0.080
28.139,-0.275,-0.085
28.142,-0.280,-0.085
28.144,-0.280,-0.105
28.147,-0.300,-0.120
28.150,-0.290,-0.100
28.153,-0.285,-0.090
28.156,-0.285,-0.090
28.158,-0.290,-0.100
28.161,-0.290,-0.110
28.164,-0.310,-0.120
28.167,-0.310,-0.100
28.169,-0.305,-0.095
28.172,-0.305,-0.080
28.175,-0.300,-0.100
28.178,-0.305,-0.125
28.181,-0.305,-0.115
28.183,-0.300,-0.105
28.186,-0.290,-0.090
28.189,-0.280,-0.090
28.192,-0.280,-0.100
28.194,-0.320,-0.110
28.197,-0.335,-0.110
28.200,-0.345,-0.100
28.203,-0.330,-0.090
28.206,-0.305,-0.090
28.208,-0.300,-0.100
28.211,-0.305,-0.100
28.214,-0.310,-0.105
28.217,-0.280,-0.105
28.219,-0.285,-0.090
28.222,-0.275,-0.090
28.225,-0.275,-0.110
28.228,-0.290,-0.115
28.231,-0.305,-0.105
28.233,-0.310,-0.090
28.236,-0.295,-0.070
28.239,-0.290,-0.080
28.242,-0.295,-0.065
28.244,-0.300,-0.050
28.247,-0.305,-0.080
28.250,-0.300,-0.090
28.253,-0.300,-0.105
28.256,-0.300,-0.120
28.258,-0.305,-0.115
28.261,-0.310,-0.130
28.264,-0.330,-0.125
28.267,-0.330,-0.125
28.269,-0.320,-0.095
28.272,-0.310,-0.100
28.275,-0.320,-0.110
28.278,-0.325,-0.130
28.281,-0.330,-0.115
28.283,-0.325,-0.115
28.286,-0.300,-0.095
28.289,-0.295,-0.110
28.292,-0.305,-0.130
28.294,-0.325,-0.140
28.297,-0.335,-0.145
28.300,-0.340,-0.130
28.303,-0.345,-0.125
28.306,-0.320,-0.135
28.308,-0.325,-0.135
28.311,-0.340,-0.150
28.314,-0.340,-0.140
28.317,-0.335,-0.130
28.319,-0.320,-0.130
28.322,-0.330,-0.145
28.325,-0.325,-0.135
28.328,-0.330,-0.135
28.331,-0.340,-0.145
28.333,-0.340,-0.140
28.336,-0.320,-0.115
28.339,-0.295,-0.110
28.342,-0.295,-0.115
28.344,-0.280,-0.130
28.347,-0.310,-0.135
28.350,-0.335,-0.135
28.353,-0.335,-0.135
28.356,-0.340,-0.140
28.358,-0.325,-0.130
28.361,-0.320,-0.125
28.364,-0.320,-0.145
28.367,-0.320,-0.135
28.369,-0.300,-0.125
28.372,-0.295,-0.140
28.375,-0.295,-0.135
28.378,-0.300,-0.160
28.381,-0.315,-0.145
28.383,-0.305,-0.120
28.386,-0.305,-0.105
28.389,-0.310,-0.120
28.392,-0.305,-0.105
28.394,-0.310,-0.110
28.397,-0.315,-0.115
28.400,-0.300,-0.105
28.403,-0.280,-0.095
28.406,-0.235,-0.070
28.408,-0.180,-0.065
28.411,0.000,-0.030
28.414,0.385,0.175
28.417,0.675,0.555
28.419,0.490,0.700
28.422,0.115,0.450
28.425,-0.070,0.190
28.428,-0.080,0.085
28.431,-0.055,0.065
28.433,-0.060,0.065
28.436,-0.100,0.050
28.439,-0.100,0.015
28.442,-0.105,0.000
28.444,-0.110,-0.010
28.447,-0.105,-0.035
28.450,-0.120,-0.050
28.453,-0.125,-0.080
28.456,-0.150,-0.120
28.458,-0.135,-0.155
28.461,-0.150,-0.190
28.464,-0.180,-0.215
28.467,-0.190,-0.215
28.469,-0.170,-0.200
28.472,-0.180,-0.205
28.475,-0.205,-0.235
28.478,-0.240,-0.275
28.481,-0.285,-0.300
28.483,-0.315,-0.320
28.486,-0.350,-0.325
28.489,-0.400,-0.310
28.492,-0.485,-0.300
28.494,-0.590,-0.290
28.497,-0.700,-0.290
28.500,-0.775,-0.335
28.503,-0.810,-0.400
28.506,-0.850,-0.475
28.508,-0.910,-0.525
28.511,-0.960,-0.550
28.514,-1.005,-0.575
28.517,-0.985,-0.585
28.519,-0.990,-0.580
28.522,-1.000,-0.595
28.525,-1.025,-0.595
28.528,-1.040,-0.665
28.531,-1.040,-0.715
28.533,-0.990,-0.750
28.536,-0.930,-0.750
28.539,-0.885,-0.750
28.542,-0.870,-0.795
28.544,-0.900,-0.855
28.547,-0.915,-0.880
28.550,-0.880,-0.900
28.553,-0.800,-0.905
28.556,-0.720,-0.920
28.558,-0.660,-0.895
28.561,-0.620,-0.850
28.564,-0.585,-0.825
28.567,-0.545,-0.790
28.569,-0.515,-0.730
28.572,-0.480,-0.685
28.575,-0.435,-0.620
28.578,-0.410,-0.575
28.581,-0.380,-0.505
28.583,-0.370,-0.440
28.586,-0.350,-0.370
28.589,-0.340,-0.345
28.592,-0.335,-0.330
28.594,-0.330,-0.310
28.597,-0.330,-0.285
28.600,-0.305,-0.250
28.603,-0.265,-0.200
28.606,-0.245,-0.170
28.608,-0.240,-0.140
28.611,-0.250,-0.080
28.614,-0.265,0.045
28.617,-0.290,0.245
28.619,-0.310,0.465
28.622,-0.310,0.635
28.625,-0.295,0.630
28.628,-0.290,0.405
28.631,-0.275,0.090
28.633,-0.255,-0.195
28.636,-0.220,-0.325
28.639,-0.175,-0.360
28.642,-0.155,-0.345
28.644,-0.145,-0.315
28.647,-0.160,-0.285
28.650,-0.165,-0.215
28.653,-0.170,-0.125
28.656,-0.175,-0.080
28.658,-0.180,-0.075
28.661,-0.210,-0.090
28.664,-0.225,-0.095
28.667,-0.195,-0.045
28.669,-0.145,-0.030
28.672,-0.125,-0.050
28.675,-0.110,-0.065
28.678,-0.130,-0.070
28.681,-0.155,-0.040
28.683,-0.175,0.000
28.686,-0.180,0.020
28.689,-0.145,0.035
28.692,-0.150,0.055
28.694,-0.140,0.105
28.697,-0.125,0.255
28.700,-0.105,0.505
28.703,-0.080,0.765
28.706,-0.075,0.795
28.708,-0.095,0.555
28.711,-0.105,0.195
28.714,-0.120,-0.135
28.717,-0.135,-0.300
28.719,-0.115,-0.285
28.722,-0.100,-0.175
28.725,-0.095,-0.035
28.728,-0.080,0.105
28.731,-0.070,0.240
28.733,-0.045,0.270
28.736,-0.055,0.210
28.739,-0.080,0.090
28.742,-0.120,0.015
28.744,-0.135,-0.040
28.747,-0.125,0.000
28.750,-0.090,0.065
28.753,-0.060,0.110
28.756,-0.045,0.075
28.758,-0.055,0.005
28.761,-0.060,-0.025
28.764,-0.060,-0.005
28.767,-0.035,0.050
28.769,-0.030,0.100
28.772,-0.035,0.125
28.775,-0.055,0.115
28.778,-0.065,0.095
28.781,-0.095,0.080
28.783,-0.075,0.105
28.786,-0.065,0.150
28.789,-0.065,0.200
28.792,-0.085,0.255
28.794,-0.115,0.280
28.797,-0.100,0.240
28.800,-0.045,0.200
28.803,-0.020,0.235
28.806,-0.005,0.385
28.808,-0.010,0.640
28.811,-0.020,0.845
28.814,-0.035,0.955
28.817,-0.030,0.875
28.819,-0.035,0.655
28.822,-0.045,0.350
28.825,-0.055,0.030
28.828,-0.065,-0.165
28.831,-0.085,-0.255
28.833,-0.070,-0.220
28.836,-0.055,-0.120
28.839,-0.065,0.015
28.842,-0.085,0.110
28.844,-0.090,0.145
28.847,-0.105,0.180
28.850,-0.105,0.275
28.853,-0.100,0.395
28.856,-0.100,0.430
28.858,-0.130,0.315
28.861,-0.140,0.145
28.864,-0.155,-0.010
28.867,-0.135,-0.080
28.869,-0.135,-0.085
28.872,-0.150,-0.035
28.875,-0.165,0.010
28.878,-0.165,0.030
28.881,-0.180,0.035
28.883,-0.185,0.050
28.886,-0.155,0.055
28.889,-0.150,0.050
28.892,-0.175,0.045
28.894,-0.175,0.045
28.897,-0.195,0.090
28.900,-0.200,0.110
28.903,-0.200,0.130
28.906,-0.195,0.125
28.908,-0.195,0.125
28.911,-0.210,0.155
28.914,-0.240,0.250
28.917,-0.230,0.375
28.919,-0.190,0.415
28.922,-0.170,0.310
28.925,-0.170,0.130
28.928,-0.185,-0.020
28.931,-0.215,-0.115
28.933,-0.255,-0.105
28.936,-0.270,-0.050
28.939,-0.270,0.115
28.942,-0.255,0.310
28.944,-0.245,0.380
28.947,-0.245,0.300
28.950,-0.220,0.090
28.953,-0.195,-0.115
28.956,-0.205,-0.220
28.958,-0.220,-0.180
28.961,-0.235,-0.080
28.964,-0.260,0.025
28.967,-0.240,0.035
28.969,-0.210,-0.010
28.972,-0.210,-0.070
28.975,-0.230,-0.090
28.978,-0.245,-0.075
28.981,-0.250,-0.040
28.983,-0.250,-0.020
28.986,-0.255,0.010
28.989,-0.250,0.030
28.992,-0.240,0.035
28.994,-0.240,0.030
28.997,-0.250,0.035
29.000,-0.240,0.045
29.003,-0.245,0.055
29.006,-0.250,0.040
29.008,-0.250,0.035
29.011,-0.265,0.025
29.014,-0.285,0.055
29.017,-0.290,0.075
29.019,-0.265,0.090
29.022,-0.245,0.075
29.025,-0.235,0.070
29.028,-0.255,0.035
29.031,-0.265,0.035
29.033,-0.255,0.035
29.036,-0.245,0.055
29.039,-0.230,0.075
29.042,-0.240,0.065
29.044,-0.255,0.050
29.047,-0.265,0.060
29.050,-0.255,0.095
29.053,-0.255,0.090
29.056,-0.265,0.075
29.058,-0.270,0.065
29.061,-0.270,0.065
29.064,-0.285,0.080
29.067,-0.290,0.100
29.069,-0.300,0.135
29.072,-0.325,0.135
29.075,-0.305,0.100
29.078,-0.295,0.055
29.081,-0.285,0.050
29.083,-0.275,0.080
29.086,-0.255,0.110
29.089,-0.260,0.135
29.092,-0.255,0.160
29.094,-0.230,0.205
29.097,-0.245,0.260
29.100,-0.265,0.300
29.103,-0.275,0.255
29.106,-0.270,0.175
29.108,-0.275,0.070
29.111,-0.275,-0.015
29.114,-0.305,-0.050
29.117,-0.320,-0.010
29.119,-0.320,0.025
29.122,-0.310,0.040
29.125,-0.295,0.055
29.128,-0.290,0.045
29.131,-0.285,0.040
29.133,-0.290,0.065
29.136,-0.285,0.075
29.139,-0.275,0.080
29.142,-0.280,0.070
29.144,-0.300,0.090
29.147,-0.315,0.085
29.150,-0.310,0.085
29.153,-0.315,0.090
29.156,-0.315,0.100
29.158,-0.325,0.115
29.161,-0.320,0.090
29.164,-0.320,0.090
29.167,-0.315,0.095
29.169,-0.290,0.140
29.172,-0.280,0.155
29.175,-0.280,0.130
29.178,-0.295,0.110
29.181,-0.320,0.105
29.183,-0.315,0.125
29.186,-0.310,0.140
29.189,-0.300,0.130
29.192,-0.310,0.125
29.194,-0.335,0.110
29.197,-0.345,0.130
29.200,-0.335,0.135
29.203,-0.320,0.135
29.206,-0.315,0.125
29.208,-0.305,0.110
29.211,-0.310,0.105
29.214,-0.310,0.105
29.217,-0.290,0.110
29.219,-0.300,0.120
29.222,-0.285,0.145
29.225,-0.280,0.150
29.228,-0.265,0.135
29.231,-0.285,0.115
29.233,-0.275,0.130
29.236,-0.270,0.150
29.239,-0.260,0.180
29.242,-0.235,0.190
29.244,-0.210,0.180
29.247,-0.135,0.200
29.250,0.180,0.290
29.253,0.625,0.570
29.256,0.675,0.880
29.258,0.340,0.875
29.261,0.040,0.620
29.264,-0.055,0.425
29.267,0.000,0.350
29.269,0.025,0.340
29.272,0.020,0.325
29.275,-0.005,0.330
29.278,-0.035,0.335
29.281,-0.040,0.330
29.283,-0.050,0.320
29.286,-0.060,0.285
29.289,-0.045,0.275
29.292,-0.025,0.260
29.294,-0.020,0.260
29.297,-0.020,0.280
29.300,-0.015,0.275
29.303,-0.010,0.275
29.306,-0.010,0.225
29.308,-0.005,0.195
29.311,-0.010,0.145
29.314,-0.025,0.110
29.317,-0.020,0.105
29.319,-0.030,0.085
29.322,-0.055,0.090
29.325,-0.065,0.085
29.328,-0.100,0.075
29.331,-0.130,0.095
29.333,-0.165,0.100
29.336,-0.195,0.100
29.339,-0.245,0.090
29.342,-0.335,0.065
29.344,-0.425,0.040
29.347,-0.510,0.030
29.350,-0.565,0.065
29.353,-0.610,0.085
29.356,-0.660,0.050
29.358,-0.750,0.010
29.361,-0.820,-0.005
29.364,-0.860,0.035
29.367,-0.885,0.070
29.369,-0.885,0.040
29.372,-0.900,-0.025
29.375,-0.915,-0.095
29.378,-0.945,-0.170
29.381,-0.995,-0.220
29.383,-1.005,-0.260
29.386,-0.990,-0.245
29.389,-0.980,-0.210
29.392,-0.965,-0.180
29.394,-0.965,-0.200
29.397,-0.965,-0.225
29.400,-0.935,-0.290
29.403,-0.900,-0.350
29.406,-0.845,-0.405
29.408,-0.790,-0.420
29.411,-0.760,-0.415
29.414,-0.730,-0.375
29.417,-0.705,-0.335
29.419,-0.660,-0.280
29.422,-0.600,-0.230
29.425,-0.550,-0.235
29.428,-0.530,-0.275
29.431,-0.495,-0.255
29.433,-0.470,-0.210
29.436,-0.435,-0.135
29.439,-0.405,-0.085
29.442,-0.370,-0.020
29.444,-0.375,0.035
29.447,-0.385,0.070
29.450,-0.370,0.090
29.453,-0.335,0.075
29.456,-0.300,0.065
29.458,-0.300,0.075
29.461,-0.280,0.095
29.464,-0.290,0.120
29.467,-0.305,0.135
29.469,-0.285,0.155
29.472,-0.290,0.160
29.475,-0.270,0.165
29.478,-0.260,0.165
29.481,-0.260,0.185
29.483,-0.225,0.210
29.486,-0.190,0.235
29.489,-0.185,0.250
29.492,-0.180,0.230
29.494,-0.175,0.230
29.497,-0.205,0.260
29.500,-0.210,0.285
29.503,-0.200,0.270
29.506,-0.180,0.270
29.508,-0.175,0.290
29.511,-0.165,0.320
29.514,-0.180,0.320
29.517,-0.190,0.290
29.519,-0.190,0.270
29.522,-0.180,0.275
29.525,-0.175,0.320
29.528,-0.180,0.355
29.531,-0.170,0.365
29.533,-0.160,0.360
29.536,-0.160,0.355
29.539,-0.150,0.380
29.542,-0.135,0.420
29.544,-0.160,0.410
29.547,-0.170,0.345
29.550,-0.165,0.240
29.553,-0.160,0.190
29.556,-0.135,0.200
29.558,-0.130,0.255
29.561,-0.135,0.265
29.564,-0.145,0.235
29.567,-0.165,0.215
29.569,-0.140,0.225
29.572,-0.135,0.250
29.575,-0.135,0.250
29.578,-0.150,0.260
29.581,-0.155,0.265
29.583,-0.140,0.285
29.586,-0.110,0.310
29.589,-0.110,0.305
29.592,-0.095,0.315
29.594,-0.105,0.295
29.597,-0.115,0.315
29.600,-0.100,0.325
29.603,-0.085,0.330
29.606,-0.085,0.335
29.608,-0.095,0.340
29.611,-0.105,0.330
29.614,-0.110,0.320
29.617,-0.110,0.345
29.619,-0.095,0.340
29.622,-0.080,0.350
29.625,-0.095,0.345
29.628,-0.090,0.340
29.631,-0.090,0.345
29.633,-0.085,0.360
29.636,-0.070,0.365
29.639,-0.070,0.355
29.642,-0.065,0.370
29.644,-0.070,0.355
29.647,-0.070,0.350
29.650,-0.055,0.370
29.653,-0.040,0.370
29.656,-0.030,0.380
29.658,-0.035,0.365
29.661,-0.040,0.365
29.664,-0.055,0.365
29.667,-0.045,0.380
29.669,-0.025,0.400
29.672,-0.015,0.400
29.675,-0.035,0.405
29.678,-0.035,0.390
29.681,-0.050,0.380
29.683,-0.025,0.400
29.686,-0.025,0.390
29.689,-0.015,0.390
29.692,-0.010,0.385
29.694,-0.025,0.370
29.697,-0.035,0.380
29.700,-0.045,0.395
29.703,-0.040,0.400
29.706,-0.025,0.400
29.708,-0.040,0.395
29.711,-0.045,0.375
29.714,-0.065,0.360
29.717,-0.055,0.370
29.719,-0.065,0.350
29.722,-0.065,0.345
29.725,-0.070,0.340
29.728,-0.085,0.315
29.731,-0.100,0.325
29.733,-0.110,0.330
29.736,-0.100,0.345
29.739,-0.105,0.325
29.742,-0.115,0.315
29.744,-0.125,0.310
29.747,-0.140,0.285
29.750,-0.140,0.280
29.753,-0.135,0.310
29.756,-0.135,0.285
29.758,-0.145,0.270
29.761,-0.150,0.260
29.764,-0.180,0.245
29.767,-0.185,0.260
29.769,-0.175,0.260
29.772,-0.175,0.260
29.775,-0.185,0.240
29.778,-0.195,0.220
29.781,-0.200,0.215
29.783,-0.210,0.230
29.786,-0.190,0.220
29.789,-0.200,0.240
29.792,-0.210,0.215
29.794,-0.220,0.200
29.797,-0.235,0.185
29.800,-0.225,0.185
29.803,-0.215,0.195
29.806,-0.200,0.195
29.808,-0.215,0.185
29.811,-0.215,0.175
29.814,-0.235,0.190
29.817,-0.240,0.195
29.819,-0.235,0.200
29.822,-0.230,0.185
29.825,-0.230,0.175
29.828,-0.245,0.155
29.831,-0.265,0.135
29.833,-0.250,0.160
29.836,-0.250,0.195
29.839,-0.245,0.200
29.842,-0.245,0.165
29.844,-0.250,0.165
29.847,-0.255,0.160
29.850,-0.250,0.140
29.853,-0.250,0.145
29.856,-0.255,0.140
29.858,-0.250,0.135
29.861,-0.280,0.140
29.864,-0.295,0.120
29.867,-0.275,0.110
29.869,-0.265,0.120
29.872,-0.250,0.125
29.875,-0.260,0.135
29.878,-0.265,0.120
29.881,-0.285,0.120
29.883,-0.280,0.135
29.886,-0.285,0.140
29.889,-0.270,0.115
29.892,-0.285,0.115
29.894,-0.310,0.105
29.897,-0.310,0.115
29.900,-0.300,0.115
29.903,-0.280,0.125
29.906,-0.285,0.120
29.908,-0.290,0.110
29.911,-0.305,0.105
29.914,-0.320,0.110
29.917,-0.310,0.110
29.919,-0.305,0.115
29.922,-0.300,0.110
29.925,-0.300,0.100
29.928,-0.315,0.085
29.931,-0.325,0.085
29.933,-0.320,0.095
29.936,-0.315,0.110
29.939,-0.320,0.110
29.942,-0.315,0.085
29.944,-0.335,0.070
29.947,-0.340,0.075
29.950,-0.330,0.080
29.953,-0.320,0.095
29.956,-0.325,0.085
29.958,-0.315,0.085
29.961,-0.335,0.080
29.964,-0.350,0.070
29.967,-0.350,0.070
29.969,-0.350,0.085
29.972,-0.345,0.080
29.975,-0.340,0.085
29.978,-0.355,0.070
29.981,-0.360,0.060
29.983,-0.350,0.060
29.986,-0.360,0.050
29.989,-0.355,0.045
29.992,-0.345,0.050
29.994,-0.355,0.050
29.997,-0.355,0.055
30.000,-0.350,0.075
30.003,-0.335,0.100
30.006,-0.335,0.100
30.008,-0.345,0.085
30.011,-0.350,0.060
30.014,-0.370,0.045
30.017,-0.360,0.035
30.019,-0.355,0.035
30.022,-0.355,0.050
30.025,-0.350,0.060
30.028,-0.360,0.040
30.031,-0.365,0.045
30.033,-0.355,0.035
30.036,-0.340,0.045
30.039,-0.340,0.045
30.042,-0.350,0.030
30.044,-0.360,0.040
30.047,-0.375,0.030
30.050,-0.375,0.045
30.053,-0.365,0.045
30.056,-0.355,0.035
30.058,-0.365,0.025
30.061,-0.365,0.025
30.064,-0.370,0.015
30.067,-0.355,0.025
30.069,-0.345,0.045
30.072,-0.335,0.040
30.075,-0.340,0.035
30.078,-0.345,0.035
30.081,-0.355,0.020
30.083,-0.340,0.035
30.086,-0.315,0.050
30.089,-0.290,0.040
30.092,-0.230,0.050
30.094,-0.140,0.075
30.097,0.110,0.095
30.100,0.555,0.275
30.103,0.755,0.580
30.106,0.500,0.745
30.108,0.120,0.600
30.111,-0.080,0.375
30.114,-0.095,0.255
30.117,-0.070,0.250
30.119,-0.070,0.270
30.122,-0.095,0.235
30.125,-0.120,0.195
30.128,-0.120,0.175
30.131,-0.135,0.135
30.133,-0.145,0.140
30.136,-0.125,0.130
30.139,-0.120,0.130
30.142,-0.130,0.100
30.144,-0.140,0.065
30.147,-0.160,0.045
30.150,-0.155,0.030
30.153,-0.160,0.045
30.156,-0.155,0.025
30.158,-0.155,0.020
30.161,-0.195,-0.005
30.164,-0.225,-0.020
30.167,-0.245,-0.020
30.169,-0.255,-0.025
30.172,-0.275,-0.040
30.175,-0.325,-0.065
30.178,-0.365,-0.090
30.181,-0.420,-0.105
30.183,-0.475,-0.120
30.186,-0.540,-0.120
30.189,-0.620,-0.135
30.192,-0.695,-0.160
30.194,-0.740,-0.175
30.197,-0.790,-0.160
30.200,-0.830,-0.170
30.203,-0.885,-0.170
30.206,-0.930,-0.215
30.208,-0.955,-0.250
30.211,-0.985,-0.295
30.214,-1.005,-0.350
30.217,-1.010,-0.380
30.219,-1.015,-0.405
30.222,-1.010,-0.420
30.225,-1.025,-0.445
30.228,-1.045,-0.475
30.231,-1.045,-0.500
30.233,-1.025,-0.525
30.236,-1.005,-0.530
30.239,-0.990,-0.565
30.242,-0.965,-0.610
30.244,-0.955,-0.660
30.247,-0.935,-0.715
30.250,-0.865,-0.725
30.253,-0.815,-0.695
30.256,-0.770,-0.665
30.258,-0.735,-0.670
30.261,-0.715,-0.690
30.264,-0.685,-0.695
30.267,-0.630,-0.640
30.269,-0.570,-0.580
30.272,-0.515,-0.495
30.275,-0.495,-0.425
30.278,-0.495,-0.375
30.281,-0.480,-0.305
30.283,-0.460,-0.250
30.286,-0.445,-0.210
30.289,-0.435,-0.180
30.292,-0.435,-0.165
30.294,-0.430,-0.150
30.297,-0.420,-0.130
30.300,-0.400,-0.115
30.303,-0.390,-0.085
30.306,-0.375,-0.100
30.308,-0.385,-0.105
30.311,-0.380,-0.105
30.314,-0.385,-0.080
30.317,-0.375,-0.075
30.319,-0.350,-0.030
30.322,-0.340,-0.010
30.325,-0.325,0.010
30.328,-0.325,0.000
30.331,-0.315,0.005
30.333,-0.295,0.005
30.336,-0.280,0.015
30.339,-0.260,0.015
30.342,-0.255,0.035
30.344,-0.240,0.055
30.347,-0.255,0.055
30.350,-0.240,0.080
30.353,-0.220,0.080
30.356,-0.200,0.080
30.358,-0.195,0.085
30.361,-0.205,0.070
30.364,-0.205,0.080
30.367,-0.190,0.085
30.369,-0.190,0.105
30.372,-0.160,0.110
30.375,-0.170,0.095
30.378,-0.190,0.090
30.381,-0.200,0.090
30.383,-0.215,0.090
30.386,-0.200,0.115
30.389,-0.185,0.095
30.392,-0.200,0.110
30.394,-0.210,0.115
30.397,-0.220,0.100
30.400,-0.220,0.120
30.403,-0.215,0.110
30.406,-0.205,0.090
30.408,-0.220,0.095
30.411,-0.230,0.090
30.414,-0.230,0.095
30.417,-0.225,0.105
30.419,-0.205,0.125
30.422,-0.180,0.110
30.425,-0.195,0.105
30.428,-0.195,0.115
30.431,-0.205,0.105
30.433,-0.190,0.115
30.436,-0.190,0.140
30.439,-0.180,0.125
30.442,-0.175,0.135
30.444,-0.185,0.145
30.447,-0.180,0.160
30.450,-0.175,0.165
30.453,-0.165,0.175
30.456,-0.165,0.175
30.458,-0.155,0.165
30.461,-0.165,0.135
30.464,-0.175,0.145
30.467,-0.170,0.155
30.469,-0.155,0.175
30.472,-0.140,0.185
30.475,-0.145,0.200
30.478,-0.145,0.225
30.481,-0.140,0.220
30.483,-0.135,0.205
30.486,-0.125,0.210
30.489,-0.125,0.195
30.492,-0.130,0.190
30.494,-0.125,0.180
30.497,-0.125,0.190
30.500,-0.125,0.195
30.503,-0.120,0.210
30.506,-0.085,0.195
30.508,-0.085,0.225
30.511,-0.105,0.225
30.514,-0.115,0.220
30.517,-0.110,0.230
30.519,-0.100,0.225
30.522,-0.090,0.235
30.525,-0.095,0.220
30.528,-0.105,0.200
30.531,-0.120,0.205
30.533,-0.125,0.200
30.536,-0.125,0.195
30.539,-0.125,0.205
30.542,-0.125,0.215
30.544,-0.140,0.205
30.547,-0.145,0.180
30.550,-0.150,0.185
30.553,-0.140,0.190
30.556,-0.155,0.180
30.558,-0.170,0.170
30.561,-0.175,0.155
30.564,-0.195,0.140
30.567,-0.200,0.130
30.569,-0.200,0.125
30.572,-0.205,0.120
30.575,-0.205,0.105
30.578,-0.230,0.085
30.581,-0.245,0.085
30.583,-0.245,0.090
30.586,-0.230,0.105
30.589,-0.230,0.105
30.592,-0.235,0.090
30.594,-0.245,0.065
30.597,-0.260,0.055
30.600,-0.270,0.035
30.603,-0.260,0.045
30.606,-0.250,0.040
30.608,-0.250,0.025
30.611,-0.265,0.000
30.614,-0.285,0.000
30.617,-0.280,0.015
30.619,-0.275,0.055
30.622,-0.255,0.065
30.625,-0.265,0.025
30.628,-0.280,-0.015
30.631,-0.300,-0.030
30.633,-0.295,-0.010
30.636,-0.290,0.000
30.639,-0.290,0.010
30.642,-0.295,-0.005
30.644,-0.310,-0.010
30.647,-0.330,-0.020
30.650,-0.310,-0.015
30.653,-0.310,-0.005
30.656,-0.300,-0.010
30.658,-0.315,-0.025
30.661,-0.315,-0.035
30.664,-0.335,-0.040
30.667,-0.325,-0.025
30.669,-0.320,0.005
30.672,-0.305,0.015
30.675,-0.305,0.000
30.678,-0.315,-0.020
30.681,-0.330,-0.035
30.683,-0.330,-0.035
30.686,-0.335,-0.035
30.689,-0.325,-0.035
30.692,-0.335,-0.005
30.694,-0.330,0.040
30.697,-0.355,0.035
30.700,-0.345,-0.035
30.703,-0.345,-0.105
30.706,-0.340,-0.120
30.708,-0.335,-0.090
30.711,-0.345,-0.055
30.714,-0.360,-0.060
30.717,-0.355,-0.070
30.719,-0.355,-0.090
30.722,-0.350,-0.070
30.725,-0.360,-0.045
30.728,-0.370,-0.060
30.731,-0.365,-0.065
30.733,-0.365,-0.060
30.736,-0.365,-0.055
30.739,-0.375,-0.045
30.742,-0.370,-0.060
30.744,-0.380,-0.075
30.747,-0.385,-0.075
30.750,-0.385,-0.070
30.753,-0.395,-0.065
30.756,-0.375,-0.075
30.758,-0.390,-0.075
30.761,-0.395,-0.095
30.764,-0.395,-0.090
30.767,-0.380,-0.085
30.769,-0.365,-0.080
30.772,-0.365,-0.075
30.775,-0.375,-0.095
30.778,-0.385,-0.110
30.781,-0.405,-0.100
30.783,-0.395,-0.105
30.786,-0.380,-0.090
30.789,-0.375,-0.095
30.792,-0.380,-0.105
30.794,-0.375,-0.115
30.797,-0.405,-0.125
30.800,-0.400,-0.120
30.803,-0.395,-0.110
30.806,-0.385,-0.115
30.808,-0.380,-0.115
30.811,-0.405,-0.135
30.814,-0.410,-0.125
30.817,-0.400,-0.115
30.819,-0.395,-0.110
30.822,-0.400,-0.110
30.825,-0.405,-0.130
30.828,-0.415,-0.135
30.831,-0.425,-0.140
30.833,-0.420,-0.140
30.836,-0.405,-0.125
30.839,-0.395,-0.135
30.842,-0.400,-0.130
30.844,-0.410,-0.145
30.847,-0.425,-0.155
30.850,-0.420,-0.145
30.853,-0.410,-0.130
30.856,-0.405,-0.130
30.858,-0.400,-0.130
30.861,-0.415,-0.150
30.864,-0.420,-0.135
30.867,-0.415,-0.135
