'Elapsed time','V5','V2'
33.883,-0.240,-0.015
33.886,-0.240,-0.025
33.889,-0.245,-0.015
33.892,-0.230,0.005
33.894,-0.230,0.000
33.897,-0.225,0.000
33.900,-0.245,-0.010
33.903,-0.255,-0.020
33.906,-0.245,-0.010
33.908,-0.240,-0.015
33.911,-0.230,-0.010
33.914,-0.235,-0.005
33.917,-0.255,-0.015
33.919,-0.260,-0.025
33.922,-0.265,-0.015
33.925,-0.245,-0.005
33.928,-0.235,-0.010
33.931,-0.240,-0.005
33.933,-0.250,-0.030
33.936,-0.255,-0.030
33.939,-0.265,-0.035
33.942,-0.255,-0.030
33.944,-0.250,-0.015
33.947,-0.245,-0.020
33.950,-0.260,-0.035
33.953,-0.265,-0.045
33.956,-0.265,-0.060
33.958,-0.260,-0.050
33.961,-0.255,-0.050
33.964,-0.255,-0.045
33.967,-0.275,-0.075
33.969,-0.275,-0.075
33.972,-0.275,-0.075
33.975,-0.270,-0.070
33.978,-0.255,-0.075
33.981,-0.265,-0.080
33.983,-0.280,-0.085
33.986,-0.285,-0.105
33.989,-0.290,-0.095
33.992,-0.290,-0.095
33.994,-0.280,-0.100
33.997,-0.275,-0.105
34.000,-0.295,-0.125
34.003,-0.295,-0.130
34.006,-0.290,-0.135
34.008,-0.295,-0.125
34.011,-0.280,-0.125
34.014,-0.295,-0.130
34.017,-0.295,-0.145
34.019,-0.310,-0.155
34.022,-0.310,-0.140
34.025,-0.310,-0.140
34.028,-0.295,-0.135
34.031,-0.300,-0.140
34.033,-0.295,-0.150
34.036,-0.320,-0.170
34.039,-0.325,-0.155
34.042,-0.320,-0.150
34.044,-0.310,-0.155
34.047,-0.305,-0.160
34.050,-0.315,-0.170
34.053,-0.320,-0.180
34.056,-0.325,-0.175
34.058,-0.320,-0.180
34.061,-0.310,-0.175
34.064,-0.310,-0.175
34.067,-0.320,-0.185
34.069,-0.335,-0.195
34.072,-0.340,-0.185
34.075,-0.330,-0.195
34.078,-0.320,-0.180
34.081,-0.320,-0.180
34.083,-0.320,-0.190
34.086,-0.340,-0.195
34.089,-0.350,-0.190
34.092,-0.335,-0.190
34.094,-0.335,-0.195
34.097,-0.320,-0.200
34.100,-0.325,-0.200
34.103,-0.345,-0.210
34.106,-0.350,-0.205
34.108,-0.350,-0.205
34.111,-0.340,-0.195
34.114,-0.335,-0.200
34.117,-0.335,-0.220
34.119,-0.345,-0.220
34.122,-0.365,-0.215
34.125,-0.350,-0.195
34.128,-0.340,-0.210
34.131,-0.340,-0.215
34.133,-0.350,-0.215
34.136,-0.345,-0.235
34.139,-0.360,-0.230
34.142,-0.360,-0.215
34.144,-0.340,-0.205
34.147,-0.340,-0.210
34.150,-0.335,-0.230
34.153,-0.355,-0.235
34.156,-0.360,-0.220
34.158,-0.350,-0.220
34.161,-0.360,-0.215
34.164,-0.360,-0.215
34.167,-0.350,-0.225
34.169,-0.365,-0.240
34.172,-0.380,-0.235
34.175,-0.370,-0.225
34.178,-0.355,-0.220
34.181,-0.345,-0.220
34.183,-0.355,-0.225
34.186,-0.365,-0.240
34.189,-0.370,-0.240
34.192,-0.375,-0.225
34.194,-0.355,-0.215
34.197,-0.360,-0.225
34.200,-0.370,-0.230
34.203,-0.375,-0.245
34.206,-0.380,-0.225
34.208,-0.370,-0.220
34.211,-0.355,-0.215
34.214,-0.350,-0.210
34.217,-0.350,-0.225
34.219,-0.355,-0.220
34.222,-0.360,-0.200
34.225,-0.345,-0.155
34.228,-0.330,-0.055
34.231,-0.305,0.185
34.233,-0.280,0.525
34.236,-0.255,0.735
34.239,-0.175,0.605
34.242,-0.010,0.360
34.244,0.330,0.230
34.247,0.685,0.190
34.250,0.760,0.155
34.253,0.505,0.100
34.256,0.190,0.035
34.258,0.040,-0.020
34.261,0.040,-0.110
34.264,0.070,-0.245
34.267,0.075,-0.415
34.269,0.075,-0.610
34.272,0.065,-0.790
34.275,0.075,-1.005
34.278,0.100,-1.190
34.281,0.100,-1.365
34.283,0.105,-1.530
34.286,0.080,-1.705
34.289,0.055,-1.865
34.292,0.060,-2.065
34.294,0.050,-2.270
34.297,0.050,-2.445
34.300,0.030,-2.610
34.303,-0.005,-2.700
34.306,-0.050,-2.805
34.308,-0.080,-2.900
34.311,-0.115,-2.985
34.314,-0.185,-3.045
34.317,-0.230,-3.085
34.319,-0.295,-3.120
34.322,-0.350,-3.140
34.325,-0.400,-3.155
34.328,-0.470,-3.160
34.331,-0.565,-3.160
34.333,-0.630,-3.180
34.336,-0.670,-3.190
34.339,-0.665,-3.170
34.342,-0.615,-3.155
34.344,-0.590,-3.135
34.347,-0.565,-3.120
34.350,-0.560,-3.075
34.353,-0.560,-3.005
34.356,-0.560,-2.895
34.358,-0.550,-2.745
34.361,-0.545,-2.610
34.364,-0.525,-2.440
34.367,-0.510,-2.270
34.369,-0.500,-2.050
34.372,-0.485,-1.795
34.375,-0.440,-1.545
34.378,-0.405,-1.305
34.381,-0.390,-1.070
34.383,-0.405,-0.865
34.386,-0.410,-0.700
34.389,-0.415,-0.495
34.392,-0.405,-0.295
34.394,-0.405,-0.120
34.397,-0.410,0.040
34.400,-0.420,0.175
34.403,-0.425,0.300
34.406,-0.415,0.420
34.408,-0.405,0.510
34.411,-0.375,0.565
34.414,-0.380,0.610
34.417,-0.390,0.635
34.419,-0.400,0.675
34.422,-0.405,0.695
34.425,-0.390,0.750
34.428,-0.370,0.775
34.431,-0.360,0.810
34.433,-0.380,0.840
34.436,-0.390,0.870
34.439,-0.395,0.900
34.442,-0.390,0.950
34.444,-0.390,0.980
34.447,-0.395,1.000
34.450,-0.405,1.010
34.453,-0.430,1.030
34.456,-0.435,1.060
34.458,-0.425,1.100
34.461,-0.410,1.135
34.464,-0.415,1.165
34.467,-0.430,1.185
34.469,-0.445,1.200
34.472,-0.450,1.230
34.475,-0.440,1.260
34.478,-0.425,1.300
34.481,-0.440,1.315
34.483,-0.450,1.335
34.486,-0.455,1.360
34.489,-0.455,1.400
34.492,-0.460,1.435
34.494,-0.455,1.470
34.497,-0.450,1.500
34.500,-0.455,1.520
34.503,-0.465,1.545
34.506,-0.470,1.580
34.508,-0.455,1.625
34.511,-0.450,1.660
34.514,-0.450,1.680
34.517,-0.455,1.705
34.519,-0.460,1.715
34.522,-0.470,1.750
34.525,-0.450,1.780
34.528,-0.425,1.805
34.531,-0.425,1.820
34.533,-0.425,1.835
34.536,-0.430,1.835
34.539,-0.430,1.860
34.542,-0.410,1.875
34.544,-0.400,1.885
34.547,-0.375,1.880
34.550,-0.380,1.865
34.553,-0.390,1.855
34.556,-0.380,1.855
34.558,-0.360,1.850
34.561,-0.340,1.830
34.564,-0.325,1.800
34.567,-0.330,1.755
34.569,-0.330,1.725
34.572,-0.325,1.680
34.575,-0.310,1.650
34.578,-0.295,1.605
34.581,-0.290,1.555
34.583,-0.275,1.490
34.586,-0.275,1.435
34.589,-0.285,1.385
34.592,-0.255,1.330
34.594,-0.245,1.280
34.597,-0.240,1.215
34.600,-0.260,1.130
34.603,-0.250,1.060
34.606,-0.250,1.005
34.608,-0.240,0.955
34.611,-0.235,0.895
34.614,-0.230,0.825
34.617,-0.245,0.770
34.619,-0.245,0.705
34.622,-0.250,0.650
34.625,-0.240,0.615
34.628,-0.240,0.570
34.631,-0.245,0.510
34.633,-0.245,0.460
34.636,-0.255,0.410
34.639,-0.255,0.375
34.642,-0.255,0.345
34.644,-0.235,0.320
34.647,-0.260,0.265
34.650,-0.260,0.235
34.653,-0.270,0.205
34.656,-0.290,0.180
34.658,-0.285,0.160
34.661,-0.290,0.150
34.664,-0.300,0.130
34.667,-0.295,0.090
34.669,-0.310,0.070
34.672,-0.315,0.060
34.675,-0.300,0.060
34.678,-0.310,0.055
34.681,-0.310,0.045
34.683,-0.310,0.015
34.686,-0.325,0.010
34.689,-0.345,0.010
34.692,-0.325,0.015
34.694,-0.315,0.005
34.697,-0.320,-0.005
34.700,-0.325,-0.015
34.703,-0.340,-0.020
34.706,-0.350,-0.015
34.708,-0.345,-0.010
34.711,-0.345,-0.015
34.714,-0.340,-0.015
34.717,-0.335,-0.015
34.719,-0.335,-0.025
34.722,-0.330,-0.020
34.725,-0.335,-0.015
34.728,-0.315,-0.010
34.731,-0.320,0.005
34.733,-0.335,-0.015
34.736,-0.340,-0.035
34.739,-0.345,-0.030
34.742,-0.340,-0.015
34.744,-0.325,-0.010
34.747,-0.325,-0.005
34.750,-0.335,-0.015
34.753,-0.345,-0.020
34.756,-0.340,-0.020
34.758,-0.355,-0.010
34.761,-0.335,0.000
34.764,-0.335,-0.005
34.767,-0.345,-0.010
34.769,-0.355,-0.020
34.772,-0.355,-0.020
34.775,-0.345,-0.010
34.778,-0.335,-0.005
34.781,-0.335,-0.010
34.783,-0.330,-0.015
34.786,-0.350,-0.025
34.789,-0.365,-0.035
34.792,-0.350,-0.020
34.794,-0.345,-0.015
34.797,-0.345,-0.030
34.800,-0.360,-0.040
34.803,-0.360,-0.055
34.806,-0.360,-0.050
34.808,-0.355,-0.045
34.811,-0.345,-0.040
34.814,-0.355,-0.045
34.817,-0.350,-0.065
34.819,-0.370,-0.080
34.822,-0.385,-0.075
34.825,-0.360,-0.070
34.828,-0.355,-0.070
34.831,-0.355,-0.075
34.833,-0.365,-0.090
34.836,-0.370,-0.105
34.839,-0.385,-0.105
34.842,-0.375,-0.085
34.844,-0.365,-0.095
34.847,-0.370,-0.100
34.850,-0.375,-0.120
34.853,-0.385,-0.135
34.856,-0.380,-0.120
34.858,-0.375,-0.125
34.861,-0.365,-0.120
34.864,-0.365,-0.125
34.867,-0.370,-0.140
34.869,-0.385,-0.160
34.872,-0.385,-0.145
34.875,-0.385,-0.145
34.878,-0.380,-0.140
34.881,-0.365,-0.155
34.883,-0.380,-0.165
34.886,-0.385,-0.170
34.889,-0.390,-0.165
34.892,-0.380,-0.165
34.894,-0.375,-0.165
34.897,-0.385,-0.180
34.900,-0.390,-0.185
34.903,-0.390,-0.195
34.906,-0.400,-0.180
34.908,-0.390,-0.170
34.911,-0.385,-0.180
34.914,-0.380,-0.185
34.917,-0.395,-0.190
34.919,-0.400,-0.195
34.922,-0.400,-0.195
34.925,-0.395,-0.180
34.928,-0.380,-0.190
34.931,-0.380,-0.185
34.933,-0.385,-0.210
34.936,-0.395,-0.215
34.939,-0.405,-0.200
34.942,-0.400,-0.195
34.944,-0.385,-0.205
34.947,-0.390,-0.200
34.950,-0.395,-0.210
34.953,-0.395,-0.225
34.956,-0.405,-0.210
34.958,-0.395,-0.205
34.961,-0.400,-0.205
34.964,-0.400,-0.200
34.967,-0.390,-0.215
34.969,-0.410,-0.215
34.972,-0.405,-0.220
34.975,-0.395,-0.210
34.978,-0.395,-0.195
34.981,-0.390,-0.215
34.983,-0.395,-0.220
34.986,-0.400,-0.235
34.989,-0.400,-0.220
34.992,-0.390,-0.210
34.994,-0.380,-0.210
34.997,-0.395,-0.205
35.000,-0.400,-0.225
35.003,-0.405,-0.220
35.006,-0.400,-0.230
35.008,-0.390,-0.215
35.011,-0.380,-0.220
35.014,-0.385,-0.215
35.017,-0.390,-0.220
35.019,-0.390,-0.240
35.022,-0.400,-0.230
35.025,-0.385,-0.220
35.028,-0.375,-0.230
35.031,-0.375,-0.220
35.033,-0.380,-0.235
35.036,-0.375,-0.245
35.039,-0.395,-0.230
35.042,-0.375,-0.215
35.044,-0.370,-0.215
35.047,-0.370,-0.220
35.050,-0.370,-0.210
35.053,-0.380,-0.220
35.056,-0.380,-0.200
35.058,-0.370,-0.190
35.061,-0.355,-0.175
35.064,-0.340,-0.150
35.067,-0.335,-0.085
35.069,-0.325,0.170
35.072,-0.305,0.580
35.075,-0.255,0.835
35.078,-0.170,0.685
35.081,0.000,0.410
35.083,0.340,0.240
35.086,0.725,0.180
35.089,0.805,0.140
35.092,0.540,0.085
35.094,0.210,0.025
35.097,0.050,-0.070
35.100,0.025,-0.200
35.103,0.055,-0.365
35.106,0.070,-0.525
35.108,0.080,-0.705
35.111,0.090,-0.925
35.114,0.085,-1.150
35.117,0.075,-1.330
35.119,0.075,-1.490
35.122,0.070,-1.625
35.125,0.080,-1.755
35.128,0.065,-1.890
35.131,0.060,-2.065
35.133,0.065,-2.285
35.136,0.065,-2.485
35.139,0.050,-2.625
35.142,0.030,-2.715
35.144,0.025,-2.805
35.147,-0.015,-2.895
35.150,-0.060,-3.000
35.153,-0.120,-3.060
35.156,-0.195,-3.095
35.158,-0.250,-3.110
35.161,-0.280,-3.140
35.164,-0.330,-3.155
35.167,-0.410,-3.170
35.169,-0.500,-3.185
35.172,-0.585,-3.175
35.175,-0.615,-3.160
35.178,-0.600,-3.165
35.181,-0.560,-3.155
35.183,-0.530,-3.160
35.186,-0.495,-3.140
35.189,-0.490,-3.090
35.192,-0.490,-3.010
35.194,-0.495,-2.910
35.197,-0.495,-2.780
35.200,-0.495,-2.655
35.203,-0.500,-2.490
35.206,-0.495,-2.270
35.208,-0.465,-2.025
35.211,-0.445,-1.800
35.214,-0.390,-1.515
35.217,-0.375,-1.275
35.219,-0.380,-1.040
35.222,-0.405,-0.815
35.225,-0.390,-0.600
35.228,-0.400,-0.395
35.231,-0.405,-0.195
35.233,-0.415,-0.055
35.236,-0.435,0.110
35.239,-0.430,0.265
35.242,-0.420,0.410
35.244,-0.405,0.525
35.247,-0.390,0.605
35.250,-0.390,0.665
35.253,-0.395,0.705
35.256,-0.405,0.750
35.258,-0.380,0.800
35.261,-0.380,0.840
35.264,-0.370,0.875
35.267,-0.370,0.905
35.269,-0.375,0.925
35.272,-0.375,0.965
35.275,-0.365,1.000
35.278,-0.345,1.045
35.281,-0.350,1.070
35.283,-0.365,1.080
35.286,-0.380,1.100
35.289,-0.370,1.135
35.292,-0.360,1.185
35.294,-0.350,1.215
35.297,-0.355,1.240
35.300,-0.360,1.260
35.303,-0.370,1.285
35.306,-0.370,1.340
35.308,-0.355,1.370
35.311,-0.335,1.415
35.314,-0.335,1.450
35.317,-0.340,1.465
35.319,-0.350,1.495
35.322,-0.350,1.540
35.325,-0.345,1.590
35.328,-0.330,1.615
35.331,-0.330,1.655
35.333,-0.325,1.670
35.336,-0.330,1.685
35.339,-0.330,1.740
35.342,-0.320,1.785
35.344,-0.315,1.820
35.347,-0.300,1.840
35.350,-0.300,1.870
35.353,-0.315,1.890
35.356,-0.315,1.910
35.358,-0.300,1.950
35.361,-0.275,1.965
35.364,-0.275,1.980
35.367,-0.265,1.970
35.369,-0.270,1.975
35.372,-0.270,1.990
35.375,-0.250,2.005
35.378,-0.235,2.000
35.381,-0.240,1.995
35.383,-0.235,1.985
35.386,-0.235,1.955
35.389,-0.230,1.940
35.392,-0.220,1.935
35.394,-0.205,1.900
35.397,-0.200,1.865
35.400,-0.215,1.810
35.403,-0.220,1.770
35.406,-0.215,1.710
35.408,-0.205,1.670
35.411,-0.195,1.625
35.414,-0.180,1.550
35.417,-0.190,1.480
35.419,-0.185,1.405
35.422,-0.180,1.345
35.425,-0.160,1.290
35.428,-0.165,1.220
35.431,-0.160,1.145
35.433,-0.160,1.050
35.436,-0.160,0.960
35.439,-0.160,0.885
35.442,-0.145,0.820
35.444,-0.145,0.755
35.447,-0.145,0.680
35.450,-0.150,0.615
35.453,-0.140,0.545
35.456,-0.145,0.495
35.458,-0.155,0.465
35.461,-0.150,0.410
35.464,-0.155,0.345
35.467,-0.170,0.310
35.469,-0.185,0.265
35.472,-0.185,0.250
35.475,-0.200,0.230
35.478,-0.190,0.210
35.481,-0.215,0.175
35.483,-0.225,0.145
35.486,-0.250,0.110
35.489,-0.270,0.085
35.492,-0.270,0.075
35.494,-0.260,0.070
35.497,-0.275,0.055
35.500,-0.295,0.030
35.503,-0.300,0.010
35.506,-0.295,0.015
35.508,-0.295,0.000
35.511,-0.305,0.010
35.514,-0.310,0.000
35.517,-0.310,-0.020
35.519,-0.320,-0.035
35.522,-0.320,-0.020
35.525,-0.310,-0.015
35.528,-0.305,-0.025
35.531,-0.310,-0.030
35.533,-0.330,-0.045
35.536,-0.325,-0.045
35.539,-0.340,-0.035
35.542,-0.325,-0.035
35.544,-0.330,-0.040
35.547,-0.325,-0.035
35.550,-0.340,-0.050
35.553,-0.345,-0.055
35.556,-0.355,-0.045
35.558,-0.335,-0.020
35.561,-0.330,-0.025
35.564,-0.345,-0.030
35.567,-0.345,-0.040
35.569,-0.355,-0.045
35.572,-0.355,-0.030
35.575,-0.355,-0.010
35.578,-0.345,-0.030
35.581,-0.350,-0.030
35.583,-0.355,-0.035
35.586,-0.360,-0.040
35.589,-0.360,-0.030
35.592,-0.350,-0.025
35.594,-0.355,-0.020
35.597,-0.365,-0.030
35.600,-0.365,-0.035
35.603,-0.375,-0.045
35.606,-0.375,-0.040
35.608,-0.360,-0.040
35.611,-0.355,-0.040
35.614,-0.350,-0.055
35.617,-0.355,-0.055
35.619,-0.370,-0.070
35.622,-0.370,-0.075
35.625,-0.370,-0.065
35.628,-0.365,-0.065
35.631,-0.380,-0.065
35.633,-0.385,-0.080
35.636,-0.390,-0.090
35.639,-0.395,-0.090
35.642,-0.385,-0.090
35.644,-0.375,-0.095
35.647,-0.380,-0.095
35.650,-0.395,-0.110
35.653,-0.415,-0.125
35.656,-0.400,-0.115
35.658,-0.400,-0.120
35.661,-0.395,-0.125
35.664,-0.400,-0.125
35.667,-0.400,-0.140
35.669,-0.395,-0.155
35.672,-0.405,-0.140
35.675,-0.385,-0.145
35.678,-0.380,-0.145
35.681,-0.390,-0.140
35.683,-0.395,-0.150
35.686,-0.395,-0.170
35.689,-0.400,-0.160
35.692,-0.395,-0.165
35.694,-0.390,-0.160
35.697,-0.390,-0.160
35.700,-0.390,-0.170
35.703,-0.410,-0.185
35.706,-0.410,-0.185
35.708,-0.390,-0.170
35.711,-0.380,-0.165
35.714,-0.390,-0.165
35.717,-0.400,-0.190
35.719,-0.395,-0.200
35.722,-0.400,-0.190
35.725,-0.395,-0.180
35.728,-0.385,-0.185
35.731,-0.380,-0.180
35.733,-0.390,-0.200
35.736,-0.400,-0.205
35.739,-0.395,-0.200
35.742,-0.395,-0.195
35.744,-0.385,-0.185
35.747,-0.385,-0.190
35.750,-0.385,-0.210
35.753,-0.410,-0.210
35.756,-0.415,-0.205
35.758,-0.395,-0.185
35.761,-0.380,-0.205
35.764,-0.380,-0.190
35.767,-0.375,-0.195
35.769,-0.395,-0.210
35.772,-0.395,-0.205
35.775,-0.395,-0.195
35.778,-0.385,-0.190
35.781,-0.385,-0.200
35.783,-0.385,-0.210
35.786,-0.385,-0.215
35.789,-0.390,-0.210
35.792,-0.400,-0.195
35.794,-0.380,-0.195
35.797,-0.380,-0.205
35.800,-0.365,-0.210
35.803,-0.375,-0.220
35.806,-0.380,-0.210
35.808,-0.370,-0.205
35.811,-0.355,-0.195
35.814,-0.355,-0.195
35.817,-0.365,-0.215
35.819,-0.375,-0.215
35.822,-0.380,-0.215
35.825,-0.365,-0.205
35.828,-0.365,-0.200
35.831,-0.365,-0.210
35.833,-0.360,-0.215
35.836,-0.375,-0.220
35.839,-0.375,-0.215
35.842,-0.360,-0.205
35.844,-0.340,-0.210
35.847,-0.340,-0.220
35.850,-0.340,-0.220
35.853,-0.345,-0.240
35.856,-0.345,-0.215
35.858,-0.340,-0.215
35.861,-0.330,-0.210
35.864,-0.335,-0.210
35.867,-0.345,-0.210
35.869,-0.350,-0.225
35.872,-0.360,-0.210
35.875,-0.350,-0.195
35.878,-0.330,-0.160
35.881,-0.320,-0.130
35.883,-0.310,-0.020
35.886,-0.310,0.280
35.889,-0.280,0.695
35.892,-0.220,0.870
35.894,-0.135,0.680
35.897,0.030,0.390
35.900,0.360,0.230
35.903,0.710,0.185
35.906,0.785,0.125
35.908,0.565,0.090
35.911,0.255,0.000
35.914,0.100,-0.105
35.917,0.080,-0.250
35.919,0.080,-0.420
35.922,0.095,-0.605
35.925,0.090,-0.775
35.928,0.095,-0.980
35.931,0.085,-1.190
35.933,0.070,-1.375
35.936,0.075,-1.540
35.939,0.095,-1.670
35.942,0.100,-1.815
35.944,0.100,-1.945
35.947,0.100,-2.115
35.950,0.095,-2.320
35.953,0.095,-2.510
35.956,0.075,-2.660
35.958,0.070,-2.740
35.961,0.055,-2.825
35.964,0.040,-2.910
35.967,0.005,-3.005
35.969,-0.035,-3.075
35.972,-0.085,-3.115
35.975,-0.145,-3.130
35.978,-0.200,-3.140
35.981,-0.275,-3.175
35.983,-0.350,-3.195
35.986,-0.435,-3.210
35.989,-0.530,-3.200
35.992,-0.580,-3.190
35.994,-0.565,-3.190
35.997,-0.540,-3.180
36.000,-0.505,-3.195
36.003,-0.480,-3.175
36.006,-0.480,-3.140
36.008,-0.475,-3.085
36.011,-0.480,-3.015
36.014,-0.490,-2.925
36.017,-0.480,-2.810
36.019,-0.495,-2.665
36.022,-0.490,-2.490
36.025,-0.460,-2.265
36.028,-0.425,-2.040
36.031,-0.410,-1.775
36.033,-0.380,-1.530
36.036,-0.350,-1.295
36.039,-0.355,-1.050
36.042,-0.355,-0.810
36.044,-0.355,-0.615
36.047,-0.360,-0.415
36.050,-0.390,-0.235
36.053,-0.385,-0.085
36.056,-0.385,0.105
36.058,-0.385,0.275
36.061,-0.370,0.405
36.064,-0.365,0.520
36.067,-0.370,0.590
36.069,-0.375,0.650
36.072,-0.360,0.710
36.075,-0.335,0.770
36.078,-0.330,0.800
36.081,-0.335,0.835
36.083,-0.335,0.865
36.086,-0.330,0.900
36.089,-0.330,0.945
36.092,-0.320,0.980
36.094,-0.295,1.020
36.097,-0.285,1.050
36.100,-0.285,1.065
36.103,-0.290,1.090
36.106,-0.285,1.125
36.108,-0.295,1.165
36.111,-0.260,1.190
36.114,-0.285,1.240
36.117,-0.290,1.255
36.119,-0.295,1.290
36.122,-0.305,1.325
36.125,-0.285,1.370
36.128,-0.275,1.400
36.131,-0.275,1.425
36.133,-0.275,1.440
36.136,-0.280,1.475
36.139,-0.275,1.520
36.142,-0.270,1.560
36.144,-0.255,1.600
36.147,-0.250,1.625
36.150,-0.245,1.655
36.153,-0.250,1.680
36.156,-0.235,1.720
36.158,-0.230,1.765
36.161,-0.220,1.790
36.164,-0.210,1.815
36.167,-0.230,1.845
36.169,-0.225,1.860
36.172,-0.225,1.890
36.175,-0.200,1.920
36.178,-0.180,1.940
36.181,-0.175,1.960
36.183,-0.170,1.960
36.186,-0.180,1.970
36.189,-0.180,1.985
36.192,-0.165,1.990
36.194,-0.155,1.995
36.197,-0.165,1.980
36.200,-0.165,1.970
36.203,-0.165,1.940
36.206,-0.160,1.930
36.208,-0.135,1.900
36.211,-0.135,1.885
36.214,-0.140,1.845
36.217,-0.140,1.795
36.219,-0.125,1.745
36.222,-0.125,1.700
36.225,-0.115,1.665
36.228,-0.105,1.610
36.231,-0.105,1.530
36.233,-0.090,1.470
36.236,-0.090,1.400
36.239,-0.085,1.345
36.242,-0.080,1.290
36.244,-0.075,1.220
36.247,-0.085,1.150
36.250,-0.095,1.075
36.253,-0.100,1.000
36.256,-0.110,0.940
36.258,-0.095,0.890
36.261,-0.075,0.825
36.264,-0.090,0.765
36.267,-0.090,0.700
36.269,-0.115,0.630
36.272,-0.125,0.580
36.275,-0.115,0.550
36.278,-0.105,0.490
36.281,-0.125,0.450
36.283,-0.140,0.380
36.286,-0.145,0.345
36.289,-0.145,0.320
36.292,-0.135,0.290
36.294,-0.125,0.265
36.297,-0.140,0.220
36.300,-0.155,0.195
36.303,-0.165,0.165
36.306,-0.175,0.135
36.308,-0.180,0.120
36.311,-0.175,0.105
36.314,-0.190,0.080
36.317,-0.200,0.055
36.319,-0.220,0.045
36.322,-0.215,0.040
36.325,-0.210,0.030
36.328,-0.210,0.025
36.331,-0.205,0.015
36.333,-0.215,0.005
36.336,-0.220,-0.025
36.339,-0.215,-0.015
36.342,-0.200,-0.010
36.344,-0.190,-0.020
36.347,-0.195,-0.025
36.350,-0.210,-0.030
36.353,-0.210,-0.030
36.356,-0.205,-0.030
36.358,-0.215,-0.020
36.361,-0.200,-0.030
36.364,-0.205,-0.025
36.367,-0.220,-0.040
36.369,-0.225,-0.045
36.372,-0.225,-0.040
36.375,-0.200,-0.025
36.378,-0.200,-0.015
36.381,-0.200,-0.025
36.383,-0.215,-0.035
36.386,-0.225,-0.045
36.389,-0.235,-0.035
36.392,-0.225,-0.015
36.394,-0.225,-0.015
36.397,-0.245,-0.010
36.400,-0.235,-0.005
36.403,-0.225,-0.015
36.406,-0.220,-0.005
36.408,-0.205,0.015
36.411,-0.195,0.020
36.414,-0.225,0.015
36.417,-0.225,0.020
36.419,-0.230,0.015
36.422,-0.240,0.030
36.425,-0.240,0.030
36.428,-0.255,0.030
36.431,-0.250,0.025
36.433,-0.255,0.020
36.436,-0.250,0.015
36.439,-0.245,0.025
36.442,-0.220,0.020
36.444,-0.220,0.035
36.447,-0.225,0.030
36.450,-0.250,0.010
36.453,-0.260,0.015
36.456,-0.255,-0.005
36.458,-0.240,-0.010
36.461,-0.210,-0.005
36.464,-0.205,-0.035
36.467,-0.205,-0.045
36.469,-0.205,-0.070
36.472,-0.210,-0.070
36.475,-0.205,-0.075
36.478,-0.200,-0.090
36.481,-0.215,-0.105
36.483,-0.215,-0.120
36.486,-0.205,-0.125
36.489,-0.200,-0.125
36.492,-0.185,-0.125
36.494,-0.180,-0.120
36.497,-0.185,-0.120
36.500,-0.210,-0.135
36.503,-0.220,-0.145
36.506,-0.225,-0.135
36.508,-0.220,-0.120
36.511,-0.220,-0.145
36.514,-0.230,-0.145
36.517,-0.235,-0.165
36.519,-0.265,-0.180
36.522,-0.275,-0.180
36.525,-0.280,-0.170
36.528,-0.275,-0.170
36.531,-0.270,-0.175
36.533,-0.260,-0.180
36.536,-0.275,-0.185
36.539,-0.280,-0.180
36.542,-0.270,-0.175
36.544,-0.265,-0.175
36.547,-0.275,-0.175
36.550,-0.270,-0.190
36.553,-0.290,-0.200
36.556,-0.290,-0.195
36.558,-0.275,-0.190
36.561,-0.270,-0.185
36.564,-0.280,-0.185
36.567,-0.280,-0.200
36.569,-0.285,-0.210
36.572,-0.295,-0.200
36.575,-0.295,-0.195
36.578,-0.280,-0.200
36.581,-0.300,-0.200
36.583,-0.300,-0.220
36.586,-0.315,-0.220
36.589,-0.305,-0.215
36.592,-0.300,-0.210
36.594,-0.280,-0.205
36.597,-0.305,-0.220
36.600,-0.295,-0.230
36.603,-0.305,-0.235
36.606,-0.310,-0.225
36.608,-0.300,-0.205
36.611,-0.290,-0.210
36.614,-0.285,-0.215
36.617,-0.295,-0.235
36.619,-0.300,-0.245
36.622,-0.305,-0.225
36.625,-0.285,-0.210
36.628,-0.275,-0.195
36.631,-0.300,-0.210
36.633,-0.295,-0.225
36.636,-0.305,-0.235
36.639,-0.310,-0.230
36.642,-0.295,-0.215
36.644,-0.285,-0.215
36.647,-0.290,-0.215
36.650,-0.290,-0.240
36.653,-0.305,-0.230
36.656,-0.295,-0.225
36.658,-0.280,-0.205
36.661,-0.280,-0.210
36.664,-0.275,-0.210
36.667,-0.290,-0.220
36.669,-0.285,-0.220
36.672,-0.295,-0.220
36.675,-0.285,-0.200
36.678,-0.280,-0.210
36.681,-0.280,-0.205
36.683,-0.295,-0.225
36.686,-0.290,-0.230
36.689,-0.290,-0.220
36.692,-0.285,-0.205
36.694,-0.270,-0.205
36.697,-0.270,-0.190
36.700,-0.260,-0.190
36.703,-0.265,-0.170
36.706,-0.260,-0.120
36.708,-0.245,0.035
36.711,-0.220,0.390
36.714,-0.180,0.780
36.717,-0.145,0.800
36.719,-0.055,0.520
36.722,0.175,0.300
36.725,0.550,0.225
36.728,0.810,0.205
36.731,0.680,0.170
36.733,0.370,0.115
36.736,0.150,0.060
36.739,0.110,0.005
36.742,0.125,-0.085
36.744,0.180,-0.230
